date, pm25, pm10, o3, no2, so2, co
2022/4/19, 146, 98, 31, 11, 10, 4
2022/4/20, 127, 84, 44, 11, 5, 4
2022/4/21, 133, 81, 41, 12, 13, 4
2022/4/22, 124, 94, 22, 18, 9, 1
2022/4/23, 112, 71, 26, 8, 8, 
2022/4/24, 93, 92, 44, 23, 29, 3
2022/4/25, 142, 75, 50, 12, 12, 
2022/4/26, 110, 96, 40, 17, 25, 
2022/4/27, 143, 85, 2, 13, 18, 4
2022/4/28, 133, 93, 2, 18, 21, 6
2022/4/29, 137, 98, 2, 21, 8, 32
2022/4/30, 136, 96, 2, 14, 13, 8
2022/5/1, 120, 92, 2, 13, 9, 2
2022/5/2, 112, 107, 2, 21, 11, 5
2022/5/3, 151, 62, 3, 14, 3, 25
2022/5/4, 87, 88, 3, 20, 3, 
2022/5/5, 124, 94, 2, 16, 3, 
2022/5/6, 127, 94, 2, 10, 5, 
2022/5/7, 122, 88, 2, 12, 4, 
2022/5/8, 126, 106, 2, 14, 6, 
2022/5/9, 145, 103, 2, 15, 10, 
2022/5/10, 138, 64, 2, 8, 3, 
2022/5/11, 91, 45, 2, 7, 2, 
2022/5/12, 66, 73, 2, 8, 3, 
2022/5/13, 103, 89, 2, 7, 6, 
2022/5/14, 106, 81, 2, 10, 6, 
2022/5/15, 115, 63, 2, 7, 4, 
2022/5/16, 102, 68, 2, 8, 3, 
2022/5/17, 110, 91, 2, 17, 5, 
2022/5/18, 135, 40, 2, 5, 2, 
2022/5/19, 60, 53, 3, 7, 1, 
2022/5/20, 82, 89, 2, 11, 4, 
2022/5/21, 122, 90, 2, 7, 5, 
2022/5/22, 99, 91, 2, 9, 12, 
2022/5/23, 101, 89, 2, 10, 7, 
2022/5/24, 101, 101, 2, 11, 16, 4
2022/5/25, 133, 92, 2, 14, 10, 11
2022/5/26, 126, 90, 1, 12, 10, 15
2022/5/27, 108, 81, 1, 11, 9, 6
2022/5/28, 88, 95, 1, 11, 15, 3
2022/5/29, 105, 99, 2, 10, 17, 3
2022/5/30, 116, 93, 2, 10, 11, 4
2022/5/31, 113, 80, 2, 12, 9, 5
2022/6/1, 110, 99, 1, 13, 12, 8
2022/6/2, 133, 86, 1, 12, 11, 7
2022/6/3, 110, 101, , 10, 9, 7
2022/6/4, 125, 91, , 12, 12, 9
2022/6/5, 129, 80, 1, 10, 11, 3
2022/6/6, 124, 81, 2, 12, 9, 6
2022/6/7, 99, 87, 2, 10, 11, 15
2022/6/8, 112, 76, 1, 8, 8, 30
2022/6/9, 98, 69, 2, 8, 12, 11
2022/6/10, 61, 72, 2, 6, 9, 9
2022/6/11, 58, 44, 1, 7, 15, 17
2022/6/12, 49, 64, 2, 7, 7, 13
2022/6/13, 65, 50, 10, 11, 7, 13
2022/6/14, 69, 56, 10, 8, 4, 13
2022/6/15, 66, 62, 8, 11, 4, 11
2022/6/16, 84, 76, 11, 13, 6, 14
2022/6/17, 90, 68, 12, 9, 5, 9
2022/6/18, 90, 50, 7, 13, 4, 14
2022/6/19, 75, 51, 7, 7, 5, 14
2022/6/20, 55, 47, 8, 8, 4, 8
2022/6/21, 62, 52, 8, 13, 7, 12
2022/6/22, 67, 61, 11, 9, 10, 8
2022/6/23, 59, 44, 9, 9, 6, 15
2022/6/24, 53, 45, 9, 11, 7, 15
2022/6/25, 59, 44, 10, 8, 9, 16
2022/6/26, 65, 60, 7, 7, 10, 17
2022/6/27, 74, 39, 7, 8, 7, 16
2022/6/28, 57, 60, 9, 12, 7, 11
2022/6/29, 89, 60, 8, 10, 5, 17
2022/6/30, 72, 41, 9, 6, 5, 23
2022/1/3, 144, 85, 9, 8, 5, 5
2022/1/4, 154, 87, 9, 8, 5, 4
2022/1/5, 161, 74, 7, 8, 5, 5
2022/1/6, 138, 60, 8, 5, 5, 4
2022/1/7, 114, 50, 7, 3, 4, 3
2022/1/8, 90, 54, 6, 4, 5, 3
2022/1/9, 95, 60, 6, 4, 4, 3
2022/1/10, 105, 57, 7, 3, 9, 2
2022/1/11, 98, 50, 5, 4, 5, 4
2022/1/12, 108, 42, 5, 2, 5, 3
2022/1/13, 89, 58, 7, 3, 8, 3
2022/1/14, 103, 39, 6, 1, 5, 3
2022/1/15, 90, 50, 5, 1, 7, 2
2022/1/16, 126, 48, 7, 2, 3, 3
2022/1/17, 112, 68, 7, 3, 7, 4
2022/1/18, 137, 87, 7, 4, 7, 5
2022/1/19, 141, 90, 7, 5, 9, 6
2022/1/20, 132, 94, 6, 3, 11, 5
2022/1/21, 147, 88, 6, 2, 8, 4
2022/1/22, 127, 94, 4, 3, 14, 5
2022/1/23, 125, 108, 16, , 3, 3
2022/1/24, 150, 111, 7, 7, 6, 5
2022/1/25, 163, 112, 9, 7, 11, 3
2022/1/26, 162, 112, 9, 9, 16, 4
2022/1/27, 160, 81, 8, 8, 8, 4
2022/1/28, 121, 78, 8, 11, 14, 4
2022/1/29, 125, 86, 15, 14, 15, 5
2022/1/30, 138, 90, 11, 20, 8, 17
2022/1/31, 145, 99, 12, 18, 11, 5
2022/2/1, 152, 93, 13, 11, 4, 5
2022/2/2, 155, 91, 9, 10, 5, 6
2022/2/3, 151, 110, 7, 9, 10, 1
2022/2/4, 142, 112, 12, 15, 10, 5
2022/2/5, 153, 98, 11, 8, 6, 4
2022/2/6, 141, 95, 11, 9, 8, 5
2022/2/7, 144, 93, 10, 9, 3, 3
2022/2/8, 148, 78, 8, 8, 4, 4
2022/2/9, 129, 88, 11, 11, 4, 3
2022/2/10, 145, 85, 8, 7, 10, 4
2022/2/11, 157, 83, 9, 13, 19, 4
2022/2/12, 143, 76, 9, 11, 9, 4
2022/2/13, 133, 85, 11, 11, 5, 3
2022/2/14, 152, 79, 10, 12, 4, 4
2022/2/15, 152, 77, 12, 14, 5, 7
2022/2/16, 147, 75, 10, 6, 4, 3
2022/2/17, 138, 68, 10, 6, 2, 2
2022/2/18, 130, 71, 9, 10, 3, 5
2022/2/19, 130, 93, 9, 13, 13, 5
2022/2/20, 141, 96, 9, 19, 22, 5
2022/2/21, 138, 88, 10, 13, 13, 5
2022/2/22, 145, 72, 7, 8, 6, 4
2022/2/23, 121, 73, 7, 11, 6, 2
2022/2/24, 114, 67, 8, 11, 8, 5
2022/2/25, 103, 64, 8, 6, 6, 4
2022/2/26, 85, 50, 6, 6, 6, 2
2022/2/27, 64, 55, 6, 9, 6, 4
2022/2/28, 71, 57, 7, 10, 7, 3
2022/3/1, 75, 65, 7, 12, 5, 4
2022/3/2, 94, 64, 8, 10, 7, 4
2022/3/3, 88, 67, 8, 11, 8, 4
2022/3/4, 104, 70, 8, 9, 7, 5
2022/3/5, 103, 67, 7, 7, 7, 4
2022/3/6, 112, 62, 7, 9, 8, 7
2022/3/7, 103, 81, 8, 11, 9, 5
2022/3/8, 139, 90, 8, 16, 10, 6
2022/3/9, 151, 96, 8, 11, 16, 7
2022/3/10, 156, 88, 7, 11, 8, 7
2022/3/11, 156, 94, 8, 15, 13, 7
2022/3/12, 157, 96, 8, 21, 12, 8
2022/3/13, 154, 84, 6, 13, 15, 6
2022/3/14, 125, 90, 8, 27, 25, 7
2022/3/15, 123, 100, 6, 24, 19, 8
2022/3/16, 132, 103, 5, 27, 26, 12
2022/3/17, 136, 103, 5, 15, 19, 5
2022/3/18, 152, 94, 4, 10, 8, 5
2022/3/19, 143, 90, 4, 12, 18, 2
2022/3/20, 137, 96, 4, 16, 15, 5
2022/3/21, 150, 90, 9, 9, 7, 6
2022/3/22, 156, 100, 10, 13, 13, 4
2022/3/23, 155, 89, 7, 8, 6, 5
2022/3/24, 155, 85, 4, 7, 6, 4
2022/3/25, 152, 84, 5, 9, 9, 3
2022/3/26, 143, 85, 4, 10, 8, 6
2022/3/27, 141, 91, 4, 11, 7, 6
2022/3/28, 143, 96, 4, 15, 9, 5
2022/3/29, 142, 101, 3, 17, 16, 13
2022/3/30, 145, 97, 3, 13, 16, 7
2022/3/31, 143, 96, 8, 11, 9, 4
2021/10/1, 102, 38, 7, 5, 2, 3
2021/10/2, 50, 49, 8, 8, 3, 4
2021/10/3, 64, 56, 7, 15, 4, 7
2021/10/4, 89, 52, 6, 8, 7, 4
2021/10/5, 93, 33, 2, 3, 2, 3
2021/10/6, 48, 38, 2, 6, 3, 4
2021/10/7, 46, 58, 4, 11, 5, 5
2021/10/8, 87, 51, 1, 10, 11, 4
2021/10/9, 82, 65, 2, 11, 15, 4
2021/10/10, 108, 87, 6, 9, 4, 4
2021/10/11, 121, 89, , 11, 6, 4
2021/10/12, 141, 105, 1, 15, 10, 6
2021/10/13, 155, 101, , 17, 18, 6
2021/10/14, 152, 76, , 4, 6, 3
2021/10/15, 134, 53, 3, 6, 5, 5
2021/10/16, 117, 48, 2, 6, 4, 4
2021/10/17, 100, 75, 36, 9, 11, 4
2021/10/18, 126, 82, 36, 10, 23, 4
2021/10/19, 131, 89, 36, 8, 6, 4
2021/10/20, 132, 82, 36, 8, 8, 5
2021/10/21, 120, 84, 35, 10, 11, 4
2021/10/22, 128, 89, 13, 11, 7, 3
2021/10/23, 134, 81, 12, 11, 10, 4
2021/10/24, 132, 79, 13, 6, 8, 4
2021/10/25, 136, 85, 11, 9, 13, 3
2021/10/26, 140, 84, 13, 7, 9, 3
2021/10/27, 146, 80, 12, 7, 8, 4
2021/10/28, 147, 72, 13, 5, 7, 3
2021/10/29, 143, 72, 14, 6, 6, 3
2021/10/30, 149, 74, 11, 7, 4, 4
2021/10/31, 146, 85, 13, 13, 10, 4
2021/11/1, 145, 64, 11, 9, 6, 3
2021/11/2, 110, 26, 9, 3, 6, 2
2021/11/3, 49, 30, 4, 3, 2, 3
2021/11/4, 68, , , , , 
2021/11/6, 158, 79, 12, 7, 10, 3
2021/11/7, 157, 79, 14, 7, 9, 3
2021/11/8, 149, 94, 14, 10, 10, 5
2021/11/9, 158, 103, 13, 10, 10, 6
2021/11/10, 162, 99, 14, 6, 10, 6
2021/11/11, 162, 76, 15, 8, 6, 5
2021/11/12, 139, 36, 8, 6, 6, 3
2021/11/13, 61, 36, 8, 7, 5, 4
2021/11/14, 60, 36, 7, 7, 5, 3
2021/11/15, 51, 28, 8, 5, 5, 2
2021/11/16, 36, 32, 8, 6, 1, 3
2021/11/17, 45, 63, 8, 11, 6, 4
2021/11/18, 102, 31, 7, 5, 4, 2
2021/11/19, 52, 12, 9, 5, 5, 1
2021/11/20, 32, 11, 7, 5, 4, 3
2021/11/21, 36, 36, 7, 9, 2, 5
2021/11/22, 57, 59, 7, 12, 3, 6
2021/11/23, 88, 56, 5, 9, 4, 4
2021/11/24, 127, , , , , 
2021/11/27, 152, , , , , 
2021/11/29, 158, 84, 8, 11, 9, 4
2021/11/30, 153, 91, 8, 10, 7, 6
2021/12/1, 158, 95, 10, 9, 2, 6
2021/12/2, 162, 100, 8, 9, 7, 5
2021/12/3, 163, 99, 8, 9, 9, 5
2021/12/4, 159, 89, 9, 11, 10, 5
2021/12/5, 150, 73, 6, 7, 7, 3
2021/12/6, 118, 66, 6, 8, 7, 4
2021/12/7, 122, 76, 7, 9, 8, 4
2021/12/8, 144, 69, 6, 8, 6, 3
2021/12/9, 129, 59, 6, 8, 6, 3
2021/12/10, 110, 70, 2, 7, 7, 4
2021/12/11, 141, 77, , 7, 7, 4
2021/12/12, 150, 80, , 11, 7, 4
2021/12/13, 147, 90, 1, 12, 6, 6
2021/12/14, 160, 94, 1, 11, 9, 4
2021/12/15, 160, 90, , 9, 8, 3
2021/12/16, 152, 90, 1, 10, 8, 6
2021/12/17, 154, 87, 1, 7, 8, 6
2021/12/18, 151, 93, 2, 10, 10, 5
2021/12/19, 161, 97, 1, 13, 11, 6
2021/12/20, 160, 93, 2, 19, 10, 6
2021/12/21, 148, 96, 11, 25, 6, 10
2021/12/22, 146, 104, 16, 27, 6, 11
2021/12/23, 160, 95, 15, 20, 4, 7
2021/12/24, 160, 99, 14, 18, 6, 8
2021/12/25, 162, 97, 11, 12, 4, 7
2021/12/26, 161, 78, 10, 7, 6, 5
2021/12/27, 160, 72, 9, 9, 2, 5
2021/12/28, 152, 67, 8, 9, 2, 5
2021/12/29, 132, 73, 9, 10, 2, 4
2021/12/30, 140, 73, 9, 8, 5, 5
2021/12/31, 147, 71, 8, 7, 2, 4
2022/1/1, 155, 78, 8, 8, 5, 5
2022/1/2, 154, 82, 8, 9, 5, 5
2021/7/1, 47, 45, 6, 9, 10, 2
2021/7/2, 51, 48, 5, 7, 10, 2
2021/7/3, 56, 67, 6, 9, 12, 2
2021/7/4, 81, 65, 5, 11, 13, 2
2021/7/5, 80, 67, 5, 10, 14, 2
2021/7/6, 92, 51, 8, 8, 6, 2
2021/7/7, 75, 39, 7, 10, 14, 2
2021/7/8, 68, 39, 5, 9, 21, 2
2021/7/9, 57, 26, 7, 7, 11, 2
2021/7/10, 38, 27, 18, 7, 11, 2
2021/7/11, 48, 18, 5, 5, 6, 1
2021/7/12, 34, 13, 4, 6, 11, 1
2021/7/13, 24, 15, 7, 7, 13, 2
2021/7/14, 28, 16, 6, 6, 11, 2
2021/7/15, 25, 22, 7, 4, 17, 2
2021/7/16, 28, 23, 5, 6, 8, 2
2021/7/17, 31, 33, 9, 8, 11, 3
2021/7/18, 44, 20, 3, 5, 10, 1
2021/7/19, 23, 26, 6, 4, 7, 1
2021/7/20, 25, 10, 5, 5, 2, 1
2021/7/21, 20, 6, 7, 4, 5, 1
2021/7/22, 19, 29, 10, 8, 13, 3
2021/7/23, 34, , , , , 
2021/7/25, 30, 42, 4, 11, 7, 3
2021/7/26, 49, 35, 4, 7, 7, 1
2021/7/27, 39, 40, 2, 5, 8, 1
2021/7/28, 33, 41, 4, 5, 9, 1
2021/7/29, 41, 41, 4, 6, 10, 1
2021/7/30, 37, 38, 4, 7, 9, 3
2021/7/31, 37, 32, 4, 26, 8, 7
2021/8/1, 37, 51, 6, 16, 3, 1
2021/8/2, 66, 52, 6, 6, 9, 2
2021/8/3, 68, 39, 3, 5, 11, 2
2021/8/4, 49, 46, 3, 6, 11, 2
2021/8/5, 57, 57, 6, 8, 16, 2
2021/8/6, 80, 73, 6, 8, 17, 2
2021/8/7, 97, 57, 16, 6, 11, 2
2021/8/8, 81, 54, 6, 6, 12, 2
2021/8/9, 68, 75, 16, 11, 17, 3
2021/8/10, 105, 58, 14, 7, 11, 1
2021/8/11, 78, 59, 9, 9, 9, 3
2021/8/12, 78, 54, 16, 7, 11, 1
2021/8/13, 81, 55, 13, 9, 18, 3
2021/8/14, 78, 35, 13, 6, 19, 1
2021/8/15, 42, 39, 16, 6, 10, 2
2021/8/16, 69, 40, 11, 8, 16, 2
2021/8/17, 75, 30, 10, 7, 18, 2
2021/8/18, 59, 33, 9, 6, 23, 2
2021/8/19, 54, 52, 20, 9, 23, 3
2021/8/20, 71, 42, 21, 6, 12, 1
2021/8/21, 55, 39, 2, 6, 12, 1
2021/8/22, 50, 36, 2, 9, 4, 3
2021/8/23, 64, 56, 5, 12, 10, 3
2021/8/24, 101, 60, 6, 9, 14, 2
2021/8/25, 93, 37, 5, 8, 9, 2
2021/8/26, 71, 51, 1, 9, 13, 3
2021/8/27, 81, 31, 1, 7, 12, 2
2021/8/28, 55, 55, 2, 8, 18, 1
2021/8/29, 92, 34, 6, 10, 14, 2
2021/8/30, 72, 28, 5, 5, 11, 1
2021/8/31, 61, 47, 5, 7, 11, 2
2021/9/1, 70, 54, 5, 8, 11, 1
2021/9/2, 80, 42, 5, 9, 20, 2
2021/9/3, 73, 25, 5, 6, 14, 1
2021/9/4, 46, 29, 5, 7, 17, 2
2021/9/5, 57, 31, 5, 10, 21, 2
2021/9/6, 55, 14, 6, 4, 17, 2
2021/9/7, 34, 19, 9, 2, 14, 1
2021/9/8, 34, 36, 1, 5, 17, 1
2021/9/9, 45, 44, 5, 4, 19, 2
2021/9/10, 55, 28, 5, 4, 13, 1
2021/9/11, 37, 23, 5, 3, 15, 1
2021/9/12, 29, 15, 3, 3, 10, 1
2021/9/13, 20, 16, 1, 4, 8, 1
2021/9/14, 23, 58, 4, 4, 11, 5
2021/9/15, 63, 60, 3, 4, 12, 3
2021/9/16, 67, 63, 1, 6, 11, 3
2021/9/17, 65, 73, 1, 8, 14, 4
2021/9/18, 91, 62, , 8, 8, 5
2021/9/19, 87, 38, , 6, 6, 4
2021/9/20, 64, 31, , 8, 9, 3
2021/9/21, 60, 44, 1, 7, 14, 3
2021/9/22, 76, 40, , 10, 15, 3
2021/9/23, 80, 86, 10, 20, 17, 7
2021/9/24, 120, 42, 8, 6, 10, 3
2021/9/25, 73, 51, 6, 8, 16, 4
2021/9/26, 88, 42, 6, 6, 10, 3
2021/9/27, 74, 15, 2, 5, 11, 3
2021/9/28, 35, 28, 2, 7, 12, 5
2021/9/29, 48, 48, 3, 11, 19, 4
2021/9/30, 67, 67, 3, 9, 8, 5
2021/4/1, 150, 111, , 17, 17, 5
2021/4/2, 151, 107, 1, 16, 16, 4
2021/4/3, 153, 105, , 11, 7, 4
2021/4/4, 158, 106, , 15, 8, 5
2021/4/5, 154, 89, , 6, 4, 4
2021/4/6, 147, 87, , 8, 5, 3
2021/4/7, 139, 100, , 13, 4, 4
2021/4/8, 145, 97, , 12, 7, 3
2021/4/9, 148, 75, , 7, 1, 2
2021/4/10, 108, 50, , 5, , 2
2021/4/11, 75, 63, , 8, 1, 2
2021/4/12, 124, 68, , 7, 5, 6
2021/4/13, 132, 56, , 12, 2, 2
2021/4/14, 93, 77, , 10, 2, 3
2021/4/15, 118, 88, , 13, 4, 5
2021/4/16, 130, 73, , 10, 5, 3
2021/4/17, 119, 84, , 14, 4, 3
2021/4/18, 138, 91, , 15, 8, 2
2021/4/19, 140, 88, , 13, 4, 2
2021/4/20, 145, 76, , 8, 3, 3
2021/4/21, 129, 61, , 5, 2, 2
2021/4/22, 109, 63, , 7, 5, 2
2021/4/23, 106, 68, , 7, 6, 3
2021/4/24, 115, 77, , , 4, 2
2021/4/25, 131, 73, , 9, 9, 4
2021/4/26, 113, 67, , 6, 4, 2
2021/4/27, 98, 78, , 12, 9, 3
2021/4/28, 112, 88, , 15, 14, 3
2021/4/29, 130, 73, 4, 9, 6, 1
2021/4/30, 108, 78, 3, 9, 7, 2
2021/5/1, 135, 58, 1, 5, 5, 2
2021/5/2, 90, 48, 3, 6, 2, 3
2021/5/3, 75, 64, 3, 16, 2, 5
2021/5/4, 101, 58, 6, 13, 2, 3
2021/5/5, 87, 50, 4, 7, 5, 3
2021/5/6, 72, 40, 3, 5, 3, 2
2021/5/7, 57, 49, 10, 7, 3, 2
2021/5/8, 71, 33, 2, 4, 1, 2
2021/5/9, 33, 52, 5, 8, 2, 3
2021/5/10, 69, 60, 1, 5, 4, 2
2021/5/11, 86, 42, 1, 4, 3, 1
2021/5/12, 70, 53, 2, 4, 1, 2
2021/5/13, 76, 42, 4, 5, 5, 2
2021/5/14, 82, 14, 4, 2, 4, 1
2021/5/15, 28, 17, 7, 2, 3, 1
2021/5/16, 43, 24, 9, 3, 1, 1
2021/5/17, 44, 33, 5, 4, 2, 1
2021/5/18, 51, 30, 3, 3, 3, 1
2021/5/19, 38, 50, 4, 6, 2, 2
2021/5/20, 48, 69, 2, 6, 4, 2
2021/5/21, 84, 64, 1, 6, 5, 2
2021/5/22, 90, 72, 1, 5, 7, 2
2021/5/23, 108, 73, 1, 8, 6, 1
2021/5/24, 107, 95, 1, 13, 20, 2
2021/5/25, 114, 100, 1, 14, 13, 2
2021/5/26, 113, 73, 2, 6, 6, 1
2021/5/27, 75, 64, 2, 8, 7, 2
2021/5/28, 80, 76, 3, 8, 13, 3
2021/5/29, 98, , , , , 
2021/5/31, 74, 38, 7, 7, 8, 2
2021/6/1, 56, , , , , 
2021/6/3, 84, 40, 6, 8, 4, 2
2021/6/4, 62, 37, 7, 6, 5, 2
2021/6/5, 56, 34, 10, 7, 6, 2
2021/6/6, 42, 32, 7, 5, 6, 2
2021/6/7, 46, 47, 2, 6, 7, 1
2021/6/8, 53, 32, 3, 8, 7, 1
2021/6/9, 36, 30, 3, 7, 4, 
2021/6/10, 30, 40, 6, 8, 7, 1
2021/6/11, 50, 33, 5, 7, 8, 1
2021/6/12, 35, , , , , 
2021/6/14, 28, 10, 4, 5, 5, 1
2021/6/15, 9, 12, 5, 6, 7, 1
2021/6/16, 15, 28, 1, 6, 11, 1
2021/6/17, 30, 47, 2, 5, 12, 1
2021/6/18, 56, 32, 2, 3, 14, 1
2021/6/19, 31, 61, 1, 7, 17, 2
2021/6/20, 63, 101, , 7, 18, 1
2021/6/21, 127, 99, 2, 10, 15, 2
2021/6/22, 119, 91, 1, 7, 19, 2
2021/6/23, 105, 64, 2, 7, 9, 2
2021/6/24, 87, 51, 1, 6, 12, 2
2021/6/25, 58, 57, 2, 9, 13, 
2021/6/26, 68, 36, 6, 6, 9, 1
2021/6/27, 56, 40, 16, 7, 10, 2
2021/6/28, 60, 47, 7, 11, 9, 3
2021/6/29, 71, 50, 6, 8, 11, 2
2021/6/30, 58, 41, 12, 7, 13, 1
2021/1/4, 158, 66, 13, 8, 3, 3
2021/1/5, 137, 68, 10, 9, 4, 3
2021/1/6, 145, 68, 12, 14, 5, 4
2021/1/7, 147, 78, 11, 9, 3, 3
2021/1/8, 141, 59, 9, 14, 4, 2
2021/1/9, 108, 70, 11, 16, 4, 3
2021/1/10, 134, 94, 11, 21, 8, 5
2021/1/11, 150, 96, 11, 22, 8, 7
2021/1/12, 142, 93, 12, 19, 5, 4
2021/1/13, 157, 75, 10, 8, 3, 3
2021/1/14, 148, 90, 11, 11, 4, 4
2021/1/15, 163, 81, 10, 10, 4, 3
2021/1/16, 161, 77, 9, 10, 3, 2
2021/1/17, 151, 69, 9, 9, 4, 3
2021/1/18, 142, 80, 9, 13, 4, 4
2021/1/19, 144, 81, 9, 17, 4, 4
2021/1/20, 147, 93, 9, 18, 5, 3
2021/1/21, 148, 90, 9, 13, 4, 3
2021/1/22, 154, 92, 10, 13, 4, 4
2021/1/23, 160, 82, 9, 7, 5, 3
2021/1/24, 149, 76, 9, 9, 4, 3
2021/1/25, 148, 74, 8, 9, 4, 2
2021/1/26, 138, 77, 8, 9, 3, 3
2021/1/27, 152, 80, 7, 9, 4, 3
2021/1/28, 156, 76, 6, 10, 3, 3
2021/1/29, 149, 87, 7, 14, 3, 3
2021/1/30, 156, 91, 6, 10, 4, 3
2021/1/31, 160, 92, 6, 11, 3, 3
2021/2/1, 160, 89, 5, 15, 5, 3
2021/2/2, 138, 92, 5, 21, 6, 4
2021/2/3, 138, 90, 5, 20, 6, 3
2021/2/4, 141, 79, 5, 13, 4, 3
2021/2/5, 136, 81, 5, 12, 5, 3
2021/2/6, 132, 97, 5, 13, 8, 3
2021/2/7, 158, 87, 4, 11, 10, 3
2021/2/8, 134, 92, 5, 17, 7, 4
2021/2/9, 154, 99, 4, 20, 5, 4
2021/2/10, 157, 83, 4, 14, 4, 3
2021/2/11, 143, 78, 4, 14, 5, 3
2021/2/12, 135, 82, 3, 14, 5, 3
2021/2/13, 143, 77, 4, 13, 4, 2
2021/2/14, 134, 88, 3, 14, 4, 3
2021/2/15, 140, 87, 3, 14, 4, 2
2021/2/16, 146, 83, 4, 10, 4, 1
2021/2/17, 145, 85, 4, 8, 1, 2
2021/2/18, 140, 67, 4, 8, 4, 2
2021/2/19, 144, 72, 4, 10, 5, 3
2021/2/20, 148, 56, 4, 7, 3, 2
2021/2/21, 112, 88, 4, 17, 5, 4
2021/2/22, 146, 93, 4, 22, 7, 5
2021/2/23, 147, 89, 5, 21, 3, 4
2021/2/24, 147, 90, 3, 19, 5, 5
2021/2/25, 135, 95, 3, 21, 10, 4
2021/2/26, 149, 92, 5, 15, 10, 4
2021/2/27, 136, 95, 3, 25, 12, 8
2021/2/28, 139, 89, 3, 17, 9, 3
2021/3/1, 148, 86, 4, 18, 9, 3
2021/3/2, 139, 93, 2, 17, 7, 5
2021/3/3, 143, 91, , 18, 7, 4
2021/3/4, 144, 84, , 17, 4, 3
2021/3/5, 137, 90, , 18, 9, 4
2021/3/6, 138, 89, , 19, 2, 3
2021/3/7, 150, 84, , 13, 5, 3
2021/3/8, 144, 76, , 10, 4, 3
2021/3/9, 138, 74, , 13, 4, 4
2021/3/10, 134, 61, , 11, 5, 3
2021/3/11, 95, 57, , 8, 4, 2
2021/3/12, 87, 65, , 12, 4, 3
2021/3/13, 91, 66, , 15, 4, 3
2021/3/14, 108, 84, , 18, 3, 6
2021/3/15, 140, 81, , 15, 2, 4
2021/3/16, 143, 91, , 14, 2, 4
2021/3/17, 158, 83, , 10, 4, 3
2021/3/18, 151, 82, , 11, 5, 2
2021/3/19, 146, 72, , 9, 5, 3
2021/3/20, 134, 78, , 8, 6, 3
2021/3/21, 137, 103, , 16, 9, 6
2021/3/22, 163, 95, , 8, 9, 3
2021/3/23, 156, 85, , 11, 8, 4
2021/3/24, 147, 96, , 17, 10, 4
2021/3/25, 158, 99, , 15, 8, 5
2021/3/26, 160, 106, , 17, 10, 6
2021/3/27, 162, 102, , 14, 9, 3
2021/3/28, 156, 99, , 10, 4, 3
2021/3/29, 155, 103, 1, 13, 13, 3
2021/3/30, 159, 101, , 17, 30, 5
2021/3/31, 136, 110, , 18, 19, 4
2020/10/1, 131, 81, 29, 9, 20, 2
2020/10/2, 118, 81, 31, 7, 12, 2
2020/10/3, 115, 89, 30, 12, 20, 3
2020/10/4, 125, 88, 27, 12, 19, 2
2020/10/5, 130, 84, 33, 8, 14, 2
2020/10/6, 120, 89, 24, 10, 24, 3
2020/10/7, 146, 80, 24, 9, 10, 3
2020/10/8, 137, 71, 25, 10, 5, 3
2020/10/9, 121, 76, 27, 14, 12, 5
2020/10/10, 112, 44, 12, 7, 9, 2
2020/10/11, 75, 36, 13, 8, 10, 2
2020/10/12, 70, 32, 12, 4, 4, 1
2020/10/13, 78, 6, 13, 6, 3, 2
2020/10/14, 30, 41, 20, 8, , 5
2020/10/15, 74, 50, 23, 8, 5, 2
2020/10/16, 75, 55, 26, 9, 11, 2
2020/10/17, 85, 46, 21, 11, 13, 3
2020/10/18, 85, 70, 13, 14, 15, 4
2020/10/19, 121, 63, 16, 13, 7, 5
2020/10/20, 131, 69, 21, 10, 16, 3
2020/10/21, 138, 100, 32, 11, 17, 3
2020/10/22, 162, 101, 38, 18, 17, 4
2020/10/23, 155, 100, 42, 19, 18, 5
2020/10/24, 154, 87, 35, 11, 3, 5
2020/10/25, 143, 91, 35, 11, 12, 4
2020/10/26, 156, 82, 32, 8, 6, 3
2020/10/27, 143, 87, 34, 10, 7, 3
2020/10/28, 153, 94, 39, 12, 8, 2
2020/10/29, 157, 97, 38, 8, 16, 2
2020/10/30, 160, 104, 41, 8, 12, 3
2020/10/31, 162, 99, 44, 9, 8, 3
2020/11/1, 156, 102, 39, 12, 19, 3
2020/11/2, 159, 104, 44, 7, 9, 3
2020/11/3, 163, 101, 38, 10, 15, 3
2020/11/4, 147, 91, 38, 9, 8, 2
2020/11/5, 135, 88, 33, 9, 8, 3
2020/11/6, 145, 97, 34, 8, 11, 3
2020/11/7, 161, , , , , 
2020/11/9, 153, 99, 35, 11, 12, 3
2020/11/10, 159, 81, 29, 11, 11, 3
2020/11/11, 129, 58, 12, 8, 6, 2
2020/11/12, 85, 55, 16, 9, 5, 3
2020/11/13, 79, 71, 22, 10, 7, 3
2020/11/14, 110, 65, 21, 6, 5, 2
2020/11/15, 116, 62, 20, 6, 1, 2
2020/11/16, 106, 71, 20, 11, 1, 3
2020/11/17, 138, 59, 18, 10, 1, 3
2020/11/18, 96, 44, 18, 6, 1, 2
2020/11/19, 72, 64, 23, 12, 6, 4
2020/11/20, 93, 86, 21, 15, 8, 3
2020/11/21, 138, 74, 22, 9, 6, 2
